// ECOTECT ANALYSIS GRID DATA
// DATA, RAD Illuminance
// UNITS, Lux
// COLS, 45
// ROWS, 54
1970.46, 2650.83, 4577, 28374.8, 29757.3, 1794.83, 4351.16, 2145.17, 5653.84, 1081.65, 1369.62, 2263.04, 2346.23, 2022.52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31507.4, 3600.14, 3508.96, 3816.63, 4285.09, 2025.56, 2132.37, 2531.83, 25796.2, 1079.52, 1961.58, 2739.06, 3342.13, 25600.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32131.4, 30709.5, 3313.72, 3061.15, 2986.26, 1371.6, 1749.46, 1661.22, 1719.44, 951.65, 1428.63, 1620.63, 1714.29, 1588.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2231.22, 30008.1, 3324.45, 2818.75, 2558.73, 1205.07, 1349.96, 1326.59, 1288.44, 828.938, 979.809, 1012.36, 1024.73, 1036.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
545.63, 711.482, 653.944, 591.221, 544.018, 466.197, 402.516, 359.103, 340.368, 604.646, 659.298, 661.179, 677.844, 674.796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
591.304, 708.524, 745.531, 687.007, 594.671, 493.797, 423.999, 349.906, 315.571, 436.755, 456.32, 464.196, 468.809, 545.343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
907.766, 1030.85, 990.856, 859.426, 693.958, 562.898, 455.011, 376.522, 387.548, 371.202, 370.647, 342.099, 365.826, 356.21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30238.6, 2019.13, 1459.6, 1175.16, 1106.45, 706.326, 528.563, 593.4, 442.473, 300.456, 435.969, 454.343, 309.344, 313.397, 0, 0, 0, 0, 0, 0, 0, 0.806191, 18.7955, 19.4607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31092.4, 29561.1, 2012.09, 1356.54, 1312.8, 803.263, 600.037, 745.28, 520.546, 345.941, 441.832, 499.173, 255.434, 281.339, 0, 0, 0, 10.4265, 12.6246, 13.9422, 16.9515, 23.8724, 33.3642, 32.4154, 19.3351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31614.7, 29819.5, 2308.5, 1595, 1130.82, 824.702, 649.333, 490.566, 382.984, 315.765, 264.137, 253.843, 211.471, 288.552, 0, 0, 9.00693, 17.651, 28.676, 26.852, 20.4694, 43.6166, 225.836, 107.041, 26.8963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
